date,kg_CO2/kWh,Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Solar Generation [W/kW]
2023-06-10 05:00:00,0.107046459,16.7,75,0,0,0.0
2023-06-10 06:00:00,0.111821627,16.7,75,13,0,29.85833333
2023-06-10 07:00:00,0.12137048,16.7,78,77,0,94.92083333
2023-06-10 08:00:00,0.12830974,17.8,70,237,52,144.8458333
2023-06-10 09:00:00,0.142744314,18.9,65,542,323,420.9333333
2023-06-10 10:00:00,0.152681769,20.0,61,831,700,272.5416667
2023-06-10 11:00:00,0.164901608,20.6,61,955,776,272.1291667
2023-06-10 12:00:00,0.168536712,20.6,59,896,546,607.75
2023-06-10 13:00:00,0.171079224,20.6,57,888,548,653.7958333
2023-06-10 14:00:00,0.170395846,20.6,57,901,679,630.8208333
2023-06-10 15:00:00,0.173286277,20.0,61,821,709,546.975
2023-06-10 16:00:00,0.17625968,20.0,63,612,559,609.9166667
2023-06-10 17:00:00,0.177538827,18.9,68,472,567,507.0666667
2023-06-10 18:00:00,0.175495545,17.8,73,275,351,204.9625
2023-06-10 19:00:00,0.177505688,17.2,75,0,0,0.0
2023-06-10 20:00:00,0.178332253,17.2,78,0,0,0.0
2023-06-10 21:00:00,0.169786927,17.0,77,0,0,0.0
2023-06-10 22:00:00,0.150672208,17.2,78,0,0,0.0
2023-06-10 23:00:00,0.146545805,17.0,77,0,0,0.0
2023-06-11 00:00:00,0.133433912,16.1,83,0,0,0.0
2023-06-11 01:00:00,0.124540184,16.1,78,0,0,0.0
2023-06-11 02:00:00,0.121841652,15.6,83,0,0,0.0
2023-06-11 03:00:00,0.120727273,15.6,80,0,0,0.0
2023-06-11 04:00:00,0.121211042,15.6,80,0,0,0.0
2023-06-11 05:00:00,0.132299282,16.1,75,0,0,0.0
2023-06-11 06:00:00,0.134923894,16.7,72,45,31,4.304166667
2023-06-11 07:00:00,0.140205678,16.7,72,55,0,62.88333333
2023-06-11 08:00:00,0.1486043,17.2,70,173,6,86.9
2023-06-11 09:00:00,0.150196108,17.2,72,255,12,179.1708333
2023-06-11 10:00:00,0.154745123,17.8,70,296,12,156.9833333
2023-06-11 11:00:00,0.159891581,18.3,70,590,179,380.9125
2023-06-11 12:00:00,0.167103927,19.4,68,896,546,534.2208333
2023-06-11 13:00:00,0.173552358,20.0,65,962,681,263.2125
2023-06-11 14:00:00,0.179566785,20.6,59,945,782,252.3166667
2023-06-11 15:00:00,0.183796384,20.6,61,827,770,440.3166667
2023-06-11 16:00:00,0.18833629,20.0,61,662,696,478.8958333
2023-06-11 17:00:00,0.192108047,18.9,68,472,580,530.8666667
2023-06-11 18:00:00,0.195707105,18.3,73,274,351,322.0875
2023-06-11 19:00:00,0.195570659,17.2,75,0,0,0.0
2023-06-11 20:00:00,0.195701609,16.7,78,0,0,0.0
2023-06-11 21:00:00,0.196181405,16.7,78,0,0,0.0
2023-06-11 22:00:00,0.179803049,16.7,80,0,0,0.0
2023-06-11 23:00:00,0.172817431,16.1,83,0,0,0.0
2023-06-12 00:00:00,0.17567039,16.1,87,0,0,0.0
2023-06-12 01:00:00,0.171770188,16.7,80,0,0,0.0
2023-06-12 02:00:00,0.163430258,16.1,83,0,0,0.0
2023-06-12 03:00:00,0.160475971,16.1,81,0,0,0.0
2023-06-12 04:00:00,0.164677138,16.1,81,0,0,0.0
2023-06-12 05:00:00,0.169006112,16.1,81,0,0,0.0
2023-06-12 06:00:00,0.1784245,16.7,78,29,0,24.96666667
2023-06-12 07:00:00,0.190041455,17.2,75,90,0,94.06666667
2023-06-12 08:00:00,0.19637808,17.8,73,178,12,207.575
2023-06-12 09:00:00,0.216893151,18.3,70,462,217,365.9958333
2023-06-12 10:00:00,0.227237757,19.4,66,825,682,519.0166667
2023-06-12 11:00:00,0.239653218,20.0,63,914,686,628.9333333
2023-06-12 12:00:00,0.243763591,20.6,63,1010,803,728.0625
2023-06-12 13:00:00,0.24829043,20.6,63,1005,831,762.0958333
2023-06-12 14:00:00,0.252062437,20.6,63,945,812,760.3
2023-06-12 15:00:00,0.253925724,20.0,65,827,770,720.1791667
2023-06-12 16:00:00,0.255368005,19.4,68,661,677,635.5708333
2023-06-12 17:00:00,0.25537058,18.9,70,455,548,502.95
2023-06-12 18:00:00,0.25502352,17.8,75,229,262,316.2791667
2023-06-12 19:00:00,0.25148692,17.2,78,0,0,0.0
2023-06-12 20:00:00,0.252860403,17.2,81,0,0,0.0
2023-06-12 21:00:00,0.249690325,16.7,86,0,0,0.0
2023-06-12 22:00:00,0.234491699,16.7,86,0,0,0.0
2023-06-12 23:00:00,0.21944307,16.7,86,0,0,0.0
2023-06-13 00:00:00,0.207905834,16.7,84,0,0,0.0
2023-06-13 01:00:00,0.199371333,16.0,88,0,0,0.0
2023-06-13 02:00:00,0.195912625,16.1,87,0,0,0.0
2023-06-13 03:00:00,0.194991308,16.1,83,0,0,0.0
2023-06-13 04:00:00,0.198245036,16.1,87,0,0,0.0
2023-06-13 05:00:00,0.200463592,16.1,87,0,0,0.0
2023-06-13 06:00:00,0.212900094,16.7,80,21,0,13.54583333
2023-06-13 07:00:00,0.221227303,17.2,78,132,22,45.725
2023-06-13 08:00:00,0.232581125,17.8,75,267,81,185.6458333
2023-06-13 09:00:00,0.248343669,18.3,73,686,622,358.6583333
2023-06-13 10:00:00,0.257525861,20.0,65,848,800,511.1166667
2023-06-13 11:00:00,0.263724269,20.0,68,949,811,624.7291667
2023-06-13 12:00:00,0.268371649,20.0,68,1009,833,704.2625
2023-06-13 13:00:00,0.27377688,20.0,65,1005,831,750.5
2023-06-13 14:00:00,0.275738173,20.0,68,932,806,749.4375
2023-06-13 15:00:00,0.27643376,20.0,68,820,770,709.1666667
2023-06-13 16:00:00,0.280226973,20.0,70,668,640,628.7833333
2023-06-13 17:00:00,0.278594468,18.9,75,431,489,500.746875
2023-06-13 18:00:00,0.275809296,18.3,76,239,313,319.0708333
2023-06-13 19:00:00,0.281796217,17.2,81,0,0,0.0
2023-06-13 20:00:00,0.272888633,17.2,81,0,0,0.0
2023-06-13 21:00:00,0.271406984,17.2,81,0,0,0.0
2023-06-13 22:00:00,0.254966488,16.7,84,0,0,0.0
2023-06-13 23:00:00,0.228452992,16.7,84,0,0,0.0
2023-06-14 00:00:00,0.209602942,17.2,90,0,0,0.0
2023-06-14 01:00:00,0.195854431,16.1,87,0,0,0.0
2023-06-14 02:00:00,0.184196447,15.6,90,0,0,0.0
2023-06-14 03:00:00,0.178752304,15.6,86,0,0,0.0
2023-06-14 04:00:00,0.182837733,15.6,90,0,0,0.0
2023-06-14 05:00:00,0.182121521,15.6,90,0,0,0.0
2023-06-14 06:00:00,0.195904527,16.1,87,32,0,13.50416667
2023-06-14 07:00:00,0.195536205,18.0,77,209,186,43.96666667
2023-06-14 08:00:00,0.202501074,18.9,73,449,472,181.1958333
2023-06-14 09:00:00,0.207406271,19.4,70,638,599,348.9833333
2023-06-14 10:00:00,0.219363295,20.0,68,825,741,497.6958333
2023-06-14 11:00:00,0.223510171,20.6,65,902,632,610.8208333
2023-06-14 12:00:00,0.224203488,21.1,66,1009,803,694.0291667
2023-06-14 13:00:00,0.227276986,21.7,66,1005,831,739.7791667
2023-06-14 14:00:00,0.237611445,21.1,68,932,794,750.5916667
2023-06-14 15:00:00,0.242573715,21.1,68,800,709,719.15
2023-06-14 16:00:00,0.242186013,20.6,73,632,639,630.8375
2023-06-14 17:00:00,0.239729352,20.0,73,438,521,500.4833333
2023-06-14 18:00:00,0.238117113,18.9,81,249,342,324.6041667
2023-06-14 19:00:00,0.231913209,17.8,80,0,0,0.0
2023-06-14 20:00:00,0.220872283,17.2,81,0,0,0.0
2023-06-14 21:00:00,0.216547559,17.2,81,0,0,0.0
2023-06-14 22:00:00,0.197667789,17.2,84,0,0,0.0
2023-06-14 23:00:00,0.17890006,17.2,90,0,0,0.0
2023-06-15 00:00:00,0.175902017,17.2,93,0,0,0.0
2023-06-15 01:00:00,0.15609297,17.2,90,0,0,0.0
2023-06-15 02:00:00,0.14917572,16.7,93,0,0,0.0
2023-06-15 03:00:00,0.144903195,16.7,90,0,0,0.0
2023-06-15 04:00:00,0.147194674,16.1,90,0,0,0.0
2023-06-15 05:00:00,0.152810131,15.6,93,0,0,0.0
2023-06-15 06:00:00,0.164306269,16.7,90,64,130,12.47083333
2023-06-15 07:00:00,0.173051162,18.3,84,252,361,42.375
2023-06-15 08:00:00,0.176677088,20.6,70,464,581,178.5083333
2023-06-15 09:00:00,0.186900225,22.2,66,664,693,347.2708333
2023-06-15 10:00:00,0.195305132,22.2,66,842,777,493.5666667
2023-06-15 11:00:00,0.20386239,22.8,64,919,686,606.4208333
2023-06-15 12:00:00,0.20052461,22.8,64,914,546,687.8708333
2023-06-15 13:00:00,0.20686172,22.2,66,924,596,730.1708333
2023-06-15 14:00:00,0.211960006,22.2,64,919,745,735.1208333
2023-06-15 15:00:00,0.213646206,22.2,66,806,727,711.3666667
2023-06-15 16:00:00,0.213974925,21.7,66,604,553,633.375
2023-06-15 17:00:00,0.205073182,20.6,75,430,502,504.3416667
2023-06-15 18:00:00,0.202543127,20.0,73,249,341,327.4104167
2023-06-15 19:00:00,0.195081783,19.4,70,0,0,0.0
2023-06-15 20:00:00,0.191210747,18.3,84,0,0,0.0
2023-06-15 21:00:00,0.18733398,17.8,87,0,0,0.0
2023-06-15 22:00:00,0.174983607,17.8,90,0,0,0.0
2023-06-15 23:00:00,0.157735815,17.2,90,0,0,0.0
2023-06-16 00:00:00,0.142785773,18.3,87,0,0,0.0
2023-06-16 01:00:00,0.142694841,17.2,93,0,0,0.0
2023-06-16 02:00:00,0.141655793,17.2,90,0,0,0.0
2023-06-16 03:00:00,0.143476653,17.2,90,0,0,0.0
2023-06-16 04:00:00,0.14922911,16.1,93,0,0,0.0
2023-06-16 05:00:00,0.139757138,17.2,90,0,0,0.0
2023-06-16 06:00:00,0.1537334,17.8,87,66,153,13.17083333
2023-06-16 07:00:00,0.161575082,18.9,81,260,438,43.625
2023-06-16 08:00:00,0.176137852,21.1,66,469,616,177.4916667
2023-06-16 09:00:00,0.191527838,23.9,54,659,675,343.4416667
2023-06-16 10:00:00,0.201595592,22.8,66,842,777,484.2791667
2023-06-16 11:00:00,0.202620466,22.8,68,937,788,594.7958333
2023-06-16 12:00:00,0.209267164,22.2,71,1003,821,679.8125
2023-06-16 13:00:00,0.212521016,22.2,71,1004,831,723.4
2023-06-16 14:00:00,0.212707849,22.8,66,919,745,732.5541667
2023-06-16 15:00:00,0.214787232,22.2,68,780,672,702.9958333
2023-06-16 16:00:00,0.215123979,22.8,64,625,639,623.6208333
2023-06-16 17:00:00,0.216166073,22.2,64,454,579,497.2875
2023-06-16 18:00:00,0.208184221,21.1,73,248,334,316.0708333
2023-06-16 19:00:00,0.197175036,20.0,81,0,0,0.0
2023-06-16 20:00:00,0.191313611,18.9,90,0,0,0.0
2023-06-16 21:00:00,0.181751427,18.3,93,0,0,0.0
2023-06-16 22:00:00,0.1656613,18.3,93,0,0,0.0
2023-06-16 23:00:00,0.154498463,17.8,90,0,0,0.0
2023-06-17 00:00:00,0.147811137,17.8,87,0,0,0.0
2023-06-17 01:00:00,0.14218048,17.8,93,0,0,0.0
2023-06-17 02:00:00,0.134182558,17.8,90,0,0,0.0
2023-06-17 03:00:00,0.128515925,16.7,93,0,0,0.0
2023-06-17 04:00:00,0.130129784,17.2,90,0,0,0.0
2023-06-17 05:00:00,0.139722629,17.2,87,0,0,0.0
2023-06-17 06:00:00,0.138353907,17.2,87,24,0,13.23333333
2023-06-17 07:00:00,0.138866413,18.3,81,153,60,43.20833333
2023-06-17 08:00:00,0.151697538,20.0,73,434,466,176.675
2023-06-17 09:00:00,0.17145336,20.6,73,616,546,342.2416667
2023-06-17 10:00:00,0.177074216,21.1,71,803,646,488.9125
2023-06-17 11:00:00,0.181347336,21.7,70,954,799,598.4958333
2023-06-17 12:00:00,0.191522453,21.7,68,1009,833,677.3291667
2023-06-17 13:00:00,0.19505807,22.2,68,1004,831,719.5916667
2023-06-17 14:00:00,0.193052758,22.2,68,944,782,726.3625
2023-06-17 15:00:00,0.194670396,21.7,70,793,648,702.9125
2023-06-17 16:00:00,0.194785469,20.6,78,667,677,621.0333333
2023-06-17 17:00:00,0.196335445,20.6,78,477,585,486.175
2023-06-17 18:00:00,0.196654834,19.4,81,279,362,321.2916667
2023-06-17 19:00:00,0.19202657,18.3,87,0,0,0.0
2023-06-17 20:00:00,0.191617551,18.3,87,0,0,0.0
2023-06-17 21:00:00,0.187112943,18.3,87,0,0,0.0
2023-06-17 22:00:00,0.177060194,18.3,87,0,0,0.0
2023-06-17 23:00:00,0.160941357,17.8,87,0,0,0.0
2023-06-18 00:00:00,0.15343861,18.3,90,0,0,0.0
2023-06-18 01:00:00,0.144635107,17.8,90,0,0,0.0
2023-06-18 02:00:00,0.14581748,17.2,93,0,0,0.0
2023-06-18 03:00:00,0.137851839,17.2,90,0,0,0.0
2023-06-18 04:00:00,0.137984616,16.7,93,0,0,0.0
2023-06-18 05:00:00,0.137399686,17.2,90,0,0,0.0
2023-06-18 06:00:00,0.139137325,17.2,90,18,0,13.05833333
2023-06-18 07:00:00,0.139847433,17.8,87,81,0,43.80833333
2023-06-18 08:00:00,0.151251047,18.9,81,212,35,173.575
2023-06-18 09:00:00,0.165938261,21.1,71,483,246,335.1166667
2023-06-18 10:00:00,0.177438552,21.1,73,574,202,475.3791667
2023-06-18 11:00:00,0.186384743,20.6,73,601,197,587.2833333
2023-06-18 12:00:00,0.191509053,20.6,73,1009,761,663.475
2023-06-18 13:00:00,0.198472275,21.1,71,1004,831,708.275
2023-06-18 14:00:00,0.203137401,21.1,71,944,812,719.4083333
2023-06-18 15:00:00,0.20898245,21.1,73,826,770,687.4583333
2023-06-18 16:00:00,0.210925194,20.6,75,667,701,603.5
2023-06-18 17:00:00,0.21615079,20.6,75,477,572,475.2791667
2023-06-18 18:00:00,0.212369607,20.0,81,257,362,302.85
2023-06-18 19:00:00,0.207892656,19.4,84,0,0,0.0
2023-06-18 20:00:00,0.203560595,18.9,87,0,0,0.0
2023-06-18 21:00:00,0.207742215,18.9,87,0,0,0.0
2023-06-18 22:00:00,0.197564066,19.4,84,0,0,0.0
2023-06-18 23:00:00,0.192906637,18.9,87,0,0,0.0
2023-06-19 00:00:00,0.191579844,18.9,84,0,0,0.0
2023-06-19 01:00:00,0.183332105,18.3,90,0,0,0.0
2023-06-19 02:00:00,0.17829773,18.3,87,0,0,0.0
2023-06-19 03:00:00,0.177683938,17.8,87,0,0,0.0
2023-06-19 04:00:00,0.179604866,17.8,87,0,0,0.0
2023-06-19 05:00:00,0.18560365,17.8,87,0,0,0.0
2023-06-19 06:00:00,0.190070372,17.8,84,13,0,17.23333333
2023-06-19 07:00:00,0.197363931,18.3,81,94,0,50.03333333
2023-06-19 08:00:00,0.206460328,19.4,76,301,127,171.125
2023-06-19 09:00:00,0.220031903,19.4,76,552,364,331.1
2023-06-19 10:00:00,0.226275036,21.7,66,780,575,470.7333333
2023-06-19 11:00:00,0.2337514,22.2,66,902,662,579.5041667
2023-06-19 12:00:00,0.237910471,22.8,64,1009,803,658.6791667
2023-06-19 13:00:00,0.250254574,22.8,66,1004,831,701.3375
2023-06-19 14:00:00,0.253380993,22.2,68,944,812,708.8791667
2023-06-19 15:00:00,0.255243422,22.2,68,799,709,669.0541667
2023-06-19 16:00:00,0.255192565,21.1,73,610,515,593.575
2023-06-19 17:00:00,0.247872137,20.6,75,373,270,477.6125
2023-06-19 18:00:00,0.240769092,19.4,81,182,101,313.1458333
2023-06-19 19:00:00,0.233705249,19.4,84,123,0,60.77916667
2023-06-19 20:00:00,0.226131503,19.4,84,0,0,0.0
2023-06-19 21:00:00,0.212914158,19.4,84,0,0,0.0
2023-06-19 22:00:00,0.198332673,19.4,84,0,0,0.0
2023-06-19 23:00:00,0.189192645,19.4,81,0,0,0.0
2023-06-20 00:00:00,0.182066192,17.2,87,0,0,0.0
2023-06-20 01:00:00,0.17576899,18.9,84,0,0,0.0
2023-06-20 02:00:00,0.175473618,18.3,87,0,0,0.0
2023-06-20 03:00:00,0.175262672,18.0,88,0,0,0.0
2023-06-20 04:00:00,0.173668719,17.8,87,0,0,0.0
2023-06-20 05:00:00,0.18328457,17.8,84,0,0,0.0
2023-06-20 06:00:00,0.181833998,18.3,81,13,0,13.31666667
2023-06-20 07:00:00,0.191403532,18.3,81,60,0,44.2625
2023-06-20 08:00:00,0.198886789,18.9,81,143,0,170.0
2023-06-20 09:00:00,0.198856557,19.4,79,234,12,329.9875
2023-06-20 10:00:00,0.205387712,20.6,73,240,0,469.6583333
2023-06-20 11:00:00,0.209730418,20.0,76,358,30,581.2458333
2023-06-20 12:00:00,0.206785959,19.4,79,471,36,656.6833333
2023-06-20 13:00:00,0.213761791,20.6,73,524,90,692.3666667
2023-06-20 14:00:00,0.217066446,21.1,73,944,691,700.4
2023-06-20 15:00:00,0.222510007,21.0,73,712,483,670.9291667
2023-06-20 16:00:00,0.222864113,20.0,78,574,465,603.2708333
2023-06-20 17:00:00,0.223223589,20.0,78,405,328,482.9375
2023-06-20 18:00:00,0.214426357,18.9,81,128,14,316.5583333
2023-06-20 19:00:00,0.211104233,18.3,84,117,0,62.975
2023-06-20 20:00:00,0.209674397,18.3,84,0,0,0.0
2023-06-20 21:00:00,0.207955861,17.8,87,0,0,0.0
2023-06-20 22:00:00,0.197245979,17.8,84,0,0,0.0
2023-06-20 23:00:00,0.183610105,17.2,87,0,0,0.0
2023-06-21 00:00:00,0.166939256,16.7,86,0,0,0.0
2023-06-21 01:00:00,0.158739191,16.7,93,0,0,0.0
2023-06-21 02:00:00,0.153630425,16.7,93,0,0,0.0
2023-06-21 03:00:00,0.155233944,16.1,97,0,0,0.0
2023-06-21 04:00:00,0.156747638,16.1,97,0,0,0.0
2023-06-21 05:00:00,0.160435454,16.1,97,0,0,0.0
2023-06-21 06:00:00,0.168869278,16.1,97,13,0,8.783333333
2023-06-21 07:00:00,0.177569585,16.1,97,110,5,38.5625
2023-06-21 08:00:00,0.188539734,16.7,93,163,6,169.0875
2023-06-21 09:00:00,0.198249244,17.2,90,356,76,333.1541667
2023-06-21 10:00:00,0.210709361,18.9,78,752,498,478.1208333
2023-06-21 11:00:00,0.216513326,19.4,76,641,227,588.2083333
2023-06-21 12:00:00,0.217420012,19.4,76,627,162,668.2708333
2023-06-21 13:00:00,0.219512435,20.0,70,911,524,712.0041667
2023-06-21 14:00:00,0.220199592,21.1,66,905,660,726.2541667
2023-06-21 15:00:00,0.226991969,20.0,73,679,391,700.6875
2023-06-21 16:00:00,0.227770486,19.4,76,609,540,620.7041667
2023-06-21 17:00:00,0.228386424,18.9,75,452,559,503.0208333
2023-06-21 18:00:00,0.223168468,18.3,78,266,368,335.4416667
2023-06-21 19:00:00,0.217949212,17.2,81,113,0,66.92083333
2023-06-21 20:00:00,0.214849053,17.2,78,0,0,0.0
2023-06-21 21:00:00,0.206244481,17.2,81,0,0,0.0
2023-06-21 22:00:00,0.188979428,17.2,84,0,0,0.0
2023-06-21 23:00:00,0.177715374,16.7,86,0,0,0.0
2023-06-22 00:00:00,0.171186864,16.7,80,0,0,0.0
2023-06-22 01:00:00,0.162872861,16.7,84,0,0,0.0
2023-06-22 02:00:00,0.159659594,16.1,87,0,0,0.0
2023-06-22 03:00:00,0.157460349,16.1,83,0,0,0.0
2023-06-22 04:00:00,0.157048201,16.1,87,0,0,0.0
2023-06-22 05:00:00,0.160785657,16.7,84,0,0,0.0
2023-06-22 06:00:00,0.168193472,17.2,81,13,0,14.9125
2023-06-22 07:00:00,0.180340499,17.8,78,55,0,46.75416667
2023-06-22 08:00:00,0.193069923,18.3,73,158,6,170.2833333
2023-06-22 09:00:00,0.198967879,18.9,70,387,111,332.0333333
2023-06-22 10:00:00,0.201998147,20.6,68,841,688,476.0125
2023-06-22 11:00:00,0.205038631,21.1,66,953,823,596.35
2023-06-22 12:00:00,0.20694944,21.1,66,1008,833,677.7791667
2023-06-22 13:00:00,0.208283998,20.6,70,1004,831,716.9708333
2023-06-22 14:00:00,0.21020703,20.6,70,943,812,716.8875
2023-06-22 15:00:00,0.213710269,20.0,70,832,739,682.1916667
2023-06-22 16:00:00,0.215735778,20.0,70,630,589,604.3916667
2023-06-22 17:00:00,0.219533296,18.9,73,468,578,486.1375
2023-06-22 18:00:00,0.222885707,18.3,76,276,368,330.1708333
2023-06-22 19:00:00,0.222765166,17.8,78,109,0,64.95416667
2023-06-22 20:00:00,0.215901542,17.2,84,0,0,0.0
2023-06-22 21:00:00,0.212192145,17.2,78,0,0,0.0
2023-06-22 22:00:00,0.195794604,17.2,81,0,0,0.0
2023-06-22 23:00:00,0.175119693,16.7,86,0,0,0.0
2023-06-23 00:00:00,0.168302801,17.0,88,0,0,0.0
2023-06-23 01:00:00,0.157611786,16.7,84,0,0,0.0
2023-06-23 02:00:00,0.149662617,16.1,90,0,0,0.0
2023-06-23 03:00:00,0.148754173,16.1,90,0,0,0.0
2023-06-23 04:00:00,0.153488318,16.7,86,0,0,0.0
2023-06-23 05:00:00,0.157415804,17.2,84,0,0,0.0
2023-06-23 06:00:00,0.164243853,17.2,84,13,0,14.05833333
2023-06-23 07:00:00,0.184192363,17.2,84,47,0,42.44166667
2023-06-23 08:00:00,0.20470569,18.3,76,202,29,172.0958333
2023-06-23 09:00:00,0.211175965,18.9,75,504,252,333.7416667
2023-06-23 10:00:00,0.213980462,21.1,68,774,551,472.0458333
2023-06-23 11:00:00,0.215827374,20.6,70,844,537,581.4708333
2023-06-23 12:00:00,0.222031983,21.1,68,961,671,660.1858337
2023-06-23 13:00:00,0.228779524,21.1,68,973,735,703.8291667
2023-06-23 14:00:00,0.228130101,21.1,71,937,812,712.6416667
2023-06-23 15:00:00,0.225752965,21.1,71,825,770,679.7083333
2023-06-23 16:00:00,0.227310554,21.1,71,652,676,597.5291667
2023-06-23 17:00:00,0.222756086,20.0,76,452,527,463.8083333
2023-06-23 18:00:00,0.225808419,18.9,81,244,317,288.6875
2023-06-23 19:00:00,0.220676993,17.8,87,106,0,54.78333333
2023-06-23 20:00:00,0.215072513,17.2,90,0,0,0.0
2023-06-23 21:00:00,0.211581455,16.7,90,0,0,0.0
2023-06-23 22:00:00,0.201111035,16.7,90,0,0,0.0
2023-06-23 23:00:00,0.190342806,16.7,90,0,0,0.0
2023-06-24 00:00:00,0.178825725,16.7,90,0,0,0.0
2023-06-24 01:00:00,0.171362858,17.2,87,0,0,0.0
2023-06-24 02:00:00,0.159503174,16.7,90,0,0,0.0
2023-06-24 03:00:00,0.155587551,17.2,87,0,0,0.0
2023-06-24 04:00:00,0.15103156,17.2,87,0,0,0.0
2023-06-24 05:00:00,0.154725494,17.8,80,0,0,0.0
2023-06-24 06:00:00,0.15809496,17.8,80,13,0,36.13333333
2023-06-24 07:00:00,0.154736056,18.3,78,64,0,113.7041667
2023-06-24 08:00:00,0.158096981,19.4,73,340,213,207.9066668
2023-06-24 09:00:00,0.17072959,21.1,66,594,499,275.6875
2023-06-24 10:00:00,0.185493505,21.1,68,841,747,460.0083333
2023-06-24 11:00:00,0.201411777,21.1,68,953,823,482.6708333
2023-06-24 12:00:00,0.196038703,20.6,70,1008,833,655.0708333
2023-06-24 13:00:00,0.189447278,21.1,68,1004,831,694.8375
2023-06-24 14:00:00,0.187632121,21.7,70,943,812,691.5333333
2023-06-24 15:00:00,0.187045945,21.7,70,818,678,656.9541667
2023-06-24 16:00:00,0.186936852,20.6,75,510,273,571.0583333
2023-06-24 17:00:00,0.18980083,18.9,84,364,244,446.4125
2023-06-24 18:00:00,0.193525813,18.3,84,138,14,279.9541667
2023-06-24 19:00:00,0.191179878,17.8,87,104,0,52.97916667
2023-06-24 20:00:00,0.186850502,16.7,90,0,0,0.0
2023-06-24 21:00:00,0.184847862,16.1,93,0,0,0.0
2023-06-24 22:00:00,0.17418492,16.1,93,0,0,0.0
2023-06-24 23:00:00,0.159719685,16.1,93,0,0,0.0
2023-06-25 00:00:00,0.145782113,15.0,96,0,0,0.0
2023-06-25 01:00:00,0.133497269,16.7,93,0,0,0.0
2023-06-25 02:00:00,0.124292721,16.7,90,0,0,0.0
2023-06-25 03:00:00,0.123762262,16.7,90,0,0,0.0
2023-06-25 04:00:00,0.123120494,16.7,86,0,0,0.0
2023-06-25 05:00:00,0.12529283,16.7,86,0,0,0.0
2023-06-25 06:00:00,0.125710694,16.7,86,13,0,12.14583333
2023-06-25 07:00:00,0.123427508,17.8,80,76,0,40.30833333
2023-06-25 08:00:00,0.127368531,18.3,78,241,40,162.0125
2023-06-25 09:00:00,0.140311545,19.4,76,350,65,321.8375
2023-06-25 10:00:00,0.152896135,19.4,76,490,119,463.8875
2023-06-25 11:00:00,0.159024873,20.0,70,670,257,569.8375
2023-06-25 12:00:00,0.16692277,19.4,73,686,234,644.2041667
2023-06-25 13:00:00,0.168312878,20.6,70,517,78,696.2791667
2023-06-25 14:00:00,0.176447288,20.6,70,605,170,723.2375
2023-06-25 15:00:00,0.178486389,20.6,70,632,281,690.0875
2023-06-25 16:00:00,0.178583882,19.4,76,665,608,611.9416667
2023-06-25 17:00:00,0.175168128,18.3,81,475,546,489.9208333
2023-06-25 18:00:00,0.178512026,17.8,84,233,230,313.8
2023-06-25 19:00:00,0.171867044,16.1,90,102,0,62.04583333
2023-06-25 20:00:00,0.173016002,16.1,90,0,0,0.0
2023-06-25 21:00:00,0.176003178,15.6,93,0,0,0.0
2023-06-25 22:00:00,0.162024051,15.6,93,0,0,0.0
2023-06-25 23:00:00,0.154156511,15.0,93,0,0,0.0
2023-06-26 00:00:00,0.135100456,15.0,93,0,0,0.0
2023-06-26 01:00:00,0.123313944,15.0,96,0,0,0.0
2023-06-26 02:00:00,0.117843542,15.6,93,0,0,0.0
2023-06-26 03:00:00,0.11828941,15.6,93,0,0,0.0
2023-06-26 04:00:00,0.122886209,15.0,93,0,0,0.0
2023-06-26 05:00:00,0.129081323,15.6,90,0,0,0.0
2023-06-26 06:00:00,0.138605966,15.6,90,13,0,10.04583333
2023-06-26 07:00:00,0.145251003,16.1,87,46,0,39.9125
2023-06-26 08:00:00,0.159096979,17.2,81,344,224,160.8291667
2023-06-26 09:00:00,0.16781834,20.0,70,573,440,319.1708333
2023-06-26 10:00:00,0.171961741,20.6,68,807,676,462.0916667
2023-06-26 11:00:00,0.181336995,20.6,70,947,734,571.8125
2023-06-26 12:00:00,0.183717814,20.6,68,602,162,667.8208333
2023-06-26 13:00:00,0.184992226,20.0,70,825,458,717.5125
2023-06-26 14:00:00,0.184908368,19.4,70,656,230,729.8625
2023-06-26 15:00:00,0.191081416,19.4,73,672,367,697.2
2023-06-26 16:00:00,0.198720679,18.3,78,672,558,616.3083333
2023-06-26 17:00:00,0.196971149,17.8,78,364,231,498.2375
2023-06-26 18:00:00,0.196579807,16.7,86,169,72,340.5583333
2023-06-26 19:00:00,0.190721981,16.1,87,100,0,72.79166667
2023-06-26 20:00:00,0.185510296,16.1,87,0,0,0.0
2023-06-26 21:00:00,0.189489165,15.0,93,0,0,0.0
2023-06-26 22:00:00,0.176152497,15.0,93,0,0,0.0
2023-06-26 23:00:00,0.155922859,15.6,90,0,0,0.0
2023-06-27 00:00:00,0.138617413,16.1,90,0,0,0.0
2023-06-27 01:00:00,0.135874447,15.6,90,0,0,0.0
2023-06-27 02:00:00,0.124784975,15.6,90,0,0,0.0
2023-06-27 03:00:00,0.126070836,15.6,90,0,0,0.0
2023-06-27 04:00:00,0.129507548,15.6,86,0,0,0.0
2023-06-27 05:00:00,0.131525152,15.6,86,0,0,0.0
2023-06-27 06:00:00,0.141744247,16.1,83,13,0,7.15
